989697076,satu botol tutupnya ga rapet; jadi tumpah 1/4 nya. dus nya jadi basah luntur. semoga ke depannya bisa betul2 dicek ya setiap produknya. atau mungkin bisa ditambah perekat sesuatu supaya tutupnya ga longgar,1
989697076,waktu sampai dusnya sudah penyok semua;isi didalamnya sudah hilang setengahnya..,1
989697076,barang g sesuai ekspatai.mana pengirimanya lama banget dari anteraja,1
989697076,sangat lama pengirimannya.,1
989697076,ga jelas; sdh diinfokan jgn kirim dikirim brg yg tdk sesuai balik dana lama sekali...,1
989697076,puas banget.. wangi.. pelayanan seller cepet.. recommended,1
989697076,barang tidak sampai. uang tidak kembali,1
989697076,ketika diterima bocor.. parfum tinggal sedikit :(,1
737576641,kesalahan di seller; brg gak dtg; refundnya lama bgt..,1
737576641,keterangan nya sih 900ml pas nyampe 850ml; beli 2 berarti kurang 100ml; mau komplain ntar Cashback nya ngeri gak cair; yasudahlah yaaa nextime mungkin perlu di cek deskripsi produk nya harus seuai;..,1
737576641,Barang yg dikirimkan salah sebagian; buyer diminta utk mengembalikan barang dgn biaya sendiri yg infonya akan digantikan oleh seller. Sejak barang dinyatakana diterima di gudang seller sampai saat ini tidak ada pengembalian dana pengiriman tersebut. utk calon buyer; sebaiknya pikir-pikir lagi utk bertransaksi dgn seller ini; apalagi dalam jumlah besar; resiko salah kirim barang cukup besar karena seller tidak cekatan dalam proses pengemasan dan pengiriman. Harga yg ditawarkan pun tidak jauh lebih murah dr toko offline hanya selisih sedikit saja. Namun jika dibandingkan dengan kerugian karena salah kirim barang; masih lebih menguntungan belanja di toko offline dgn fasilitas ojol. Kalau memang tidak siap dgn divisi pengepakan dan pengiriman; sebaiknya ditunda dulu penjualan langsung ke customer via marketplace; sebaiknya konsentrasi saja di distribusi ke toko2 offline/kelontong.,1
737576641,barang yg diterima tdk sesuai dg deskripsi,1
737576641,lain kali tolong di cek yg bnr dongg; mesen yg 900ml malah yg dateng 450ml yg dateng kasturi musk lg;; gak sesuai deskripsinya!!!  tolong di perbaiki yg benar??,1
737576641,Salah kirim produk. ,1
737576641,Pengiriman super lama dan salah; lalu yang dikirimkan ada yang kurang.. Disertakan bukti video unboxing; masih minta video unboxing lagi. Mau praktis malah jadi repot. Not recommended 👎🏻  Untuk produk tidak ada masalah,1
737576641,Pengiriman extra lama banget,1
737576641,BOCOR.................................................................................... tumpah semua..........................................,1
737576641,Pengiriman sangat extra lama sekali ,1
737576370,Kecewa banget lah pesanan hampir 2 minggu ga sampe sampe. Dari tokonya gada penjelasan juga disuruh nunggu mulu. Beli dari 2 november ampe skrg belum dateng,1
737576370,tidak 900ml hanya 850ml..   ini emg sengaja atau gimana ya,1
737576370,kurang paham jg; di iklan sm pengiriman beda 🙏,1
737576370,satunya 940 Ml;; satunya cuma 670 Ml...padahal official store,1
737576370,kemasan lifebuoy yang saya terima rusak; ada robekan (saya yakin ini dibocorkan namun ditutupin); tekanan pada kemasan bagian bawah yang terus meningkat selama penyimpanan membuat penutup robekan menjadi terbuka dan tumpah banyak; saya rugi,1
737576370,bukan barangnya;tp tokonya ngga teliti.Cuma order 3 item brg aj (sabun; deterjen cair &amp; shampoo);malah ngga ke kirim shampoonya,1
737576370,kecewa dengan pelayanan yang diberikan seller,1
737576370,Barang ga dikirim; pusat resol jg belain penjual,1
737576370,Barang yang dikirim cuman 1 pcs; Seharusnya 2 pcs. Saya sudah infokan ke penjualnya bbrp hari lalu. Katanya disuruh menunggu info lebih lanjut. ,1
737576370,Pengirimannya lama. Packingan ga rapi. Pd saat saya terima barang dus dlm keadaan trbuka. Saya order 2x yg pertama tgl 9 mei yg kedua tgl 12 mei; untuk yg tgl 12 sdh sampai sedangkan yg tgl 9 tidak jelas sdh sampai dmana brgnya,1
611592417,NO COMENT,1
611592417,Lama banget; tumben Unilever slow respon; tolong di tingkatkan,1
611592417,paket tidak saya terima; saya kecewa karena paket tidak dikirimkan ke saya; namun salah kirim ke perumahan lain. soalnya yang menerima paket juga info ke saya; ada bukti nya via WA,1
611592417,minta dicancel; chat sudah dibaca tpi tetap di proses tanpa dibales chat saya :),1
611592417,Lamban sekali pengiriman nya,1
611592417,Packaging yg dilakukan oleh pihak penjual sangat mengecewakan sehingga barang orderan mengalami kerusakan saat pengiriman. Proses Komplain memakan waktu sangat lama.,1
611592417,Pengiriman dr kurir lama,1
611592417,Beli apa yg dikirim malah pepsodent..nextnya tolong dicek lagi orderannya;jgn sembarang kirim..ga semua orang mau kirim balik buat tuker barang..termasuk saya,1
611592417,Lama dalm pengirimannn. Kecewa! Sampe beli lagi ditempat lain. Malah lebh cepet sampe,1
611592417,,1
737576641,kesalahan di seller; brg gak dtg; refundnya lama bgt..,1
737576641,keterangan nya sih 900ml pas nyampe 850ml; beli 2 berarti kurang 100ml; mau komplain ntar Cashback nya ngeri gak cair; yasudahlah yaaa nextime mungkin perlu di cek deskripsi produk nya harus seuai;..,1
737576641,Barang yg dikirimkan salah sebagian; buyer diminta utk mengembalikan barang dgn biaya sendiri yg infonya akan digantikan oleh seller. Sejak barang dinyatakana diterima di gudang seller sampai saat ini tidak ada pengembalian dana pengiriman tersebut. utk calon buyer; sebaiknya pikir-pikir lagi utk bertransaksi dgn seller ini; apalagi dalam jumlah besar; resiko salah kirim barang cukup besar karena seller tidak cekatan dalam proses pengemasan dan pengiriman. Harga yg ditawarkan pun tidak jauh lebih murah dr toko offline hanya selisih sedikit saja. Namun jika dibandingkan dengan kerugian karena salah kirim barang; masih lebih menguntungan belanja di toko offline dgn fasilitas ojol. Kalau memang tidak siap dgn divisi pengepakan dan pengiriman; sebaiknya ditunda dulu penjualan langsung ke customer via marketplace; sebaiknya konsentrasi saja di distribusi ke toko2 offline/kelontong.,1
737576641,barang yg diterima tdk sesuai dg deskripsi,1
737576641,lain kali tolong di cek yg bnr dongg; mesen yg 900ml malah yg dateng 450ml yg dateng kasturi musk lg;; gak sesuai deskripsinya!!!  tolong di perbaiki yg benar??,1
737576641,Salah kirim produk. ,1
737576641,Pengiriman super lama dan salah; lalu yang dikirimkan ada yang kurang.. Disertakan bukti video unboxing; masih minta video unboxing lagi. Mau praktis malah jadi repot. Not recommended 👎🏻  Untuk produk tidak ada masalah,1
737576641,Pengiriman extra lama banget,1
737576641,BOCOR.................................................................................... tumpah semua..........................................,1
737576641,Pengiriman sangat extra lama sekali ,1
725805942,Pengiriman lamaaa banget banget bangett; melebihi dari tenggat waktu pengiriman.. respon lambat dan tracking tidak jelas.. Sampenya barang juga penyok2.. sangat tidak membantu kita yg lagi isoman!! Kapok belanja di official storenya ini!!,1
725805942,saya dibohongi;saya diinfo barang sudah dikirim tapi setelah saya ajukan komplain penjual baru bilang barang ternyata belum dikirim. Pengiriman tidak sesuai estimasi yg dijanjikan (pengirimannya lama banget)!!,1
725805942,Barang lama banget dtgnya,1
725805942,Pesan tgl 7mei sampai tgl 16mei.MANTAP,1
725805942,Br kali ini saya pesen dr tgl 9 mei tgl 16 br sampai..packingan tdk rapi. Pengiriman sangat lama..itupun saya harus fu terus dan tdk ada jwbn. Pesan tgl 9 tp br dikirim tgl 15,1
725805942,Ngirimnya lama banget,1
725805942,,1
725805942,,1
725805942,,1
725805942,,1
737576370,Kecewa banget lah pesanan hampir 2 minggu ga sampe sampe. Dari tokonya gada penjelasan juga disuruh nunggu mulu. Beli dari 2 november ampe skrg belum dateng,1
737576370,tidak 900ml hanya 850ml..   ini emg sengaja atau gimana ya,1
737576370,kurang paham jg; di iklan sm pengiriman beda 🙏,1
737576370,satunya 940 Ml;; satunya cuma 670 Ml...padahal official store,1
737576370,kemasan lifebuoy yang saya terima rusak; ada robekan (saya yakin ini dibocorkan namun ditutupin); tekanan pada kemasan bagian bawah yang terus meningkat selama penyimpanan membuat penutup robekan menjadi terbuka dan tumpah banyak; saya rugi,1
737576370,bukan barangnya;tp tokonya ngga teliti.Cuma order 3 item brg aj (sabun; deterjen cair &amp; shampoo);malah ngga ke kirim shampoonya,1
737576370,kecewa dengan pelayanan yang diberikan seller,1
737576370,Barang ga dikirim; pusat resol jg belain penjual,1
737576370,Barang yang dikirim cuman 1 pcs; Seharusnya 2 pcs. Saya sudah infokan ke penjualnya bbrp hari lalu. Katanya disuruh menunggu info lebih lanjut. ,1
737576370,Pengirimannya lama. Packingan ga rapi. Pd saat saya terima barang dus dlm keadaan trbuka. Saya order 2x yg pertama tgl 9 mei yg kedua tgl 12 mei; untuk yg tgl 12 sdh sampai sedangkan yg tgl 9 tidak jelas sdh sampai dmana brgnya,1
737576641,dibatalkan tetap dikirim,1
737576641,*** pt unilever makan tuh duit ongkir sama kurir grabnya mudah mudahan ada balasannya; amin,1
737576641,kemahalan,1
737576641,Pengirimannya lama bangettttt. Status lacak ga valid. Ga tau kurirnya yg memble atau gimana. Ini sdh kedua kalinya begini,1
737576641,Ptoses lama,1
737576641,Barang tidak sampai,1
737576641,Barang tidak bisa dibatalkan atau direorder,1
737576641,Pengirimannya Lama Banget,1
737576641,Pengiriman lama bangeeeet;;;;;  busseeet deh ke jakarta 7 hari baru nyampe;;; pake Antar aja ;;; tobat  n ga bakalan blanja di office store ini;;;;pelayanan jelek banget;;; chat ga di respon ,1
737576641,,1
989697076,barang yg dipesan tidak sama dg yg dikirim; mana hrg pada saat sy beli yg dikirim hrgnya lebih murah; saya komplain malah suruh tunggu respon 1x24 jam tidak ada balasan.,1
989697076,yaelah emang sirclo busuk banget packingnya; gimana mau dijual lagi ini rusak kardusnya. PARAH BANGET LAH RUSAK DARI DALEM BUBBLE; KALO UDAH ROBEK KENAPA DIKIRIM; NGOTAK LAH DIKIT YANG PACKING,1
989697076,satu botol tutupnya ga rapet; jadi tumpah 1/4 nya. dus nya jadi basah luntur. semoga ke depannya bisa betul2 dicek ya setiap produknya. atau mungkin bisa ditambah perekat sesuatu supaya tutupnya ga longgar,1
989697076,waktu sampai dusnya sudah penyok semua;isi didalamnya sudah hilang setengahnya..,1
989697076,barang g sesuai ekspatai.mana pengirimanya lama banget dari anteraja,1
989697076,sangat lama pengirimannya.,1
989697076,ga jelas; sdh diinfokan jgn kirim dikirim brg yg tdk sesuai balik dana lama sekali...,1
989697076,puas banget.. wangi.. pelayanan seller cepet.. recommended,1
989697076,barang tidak sampai. uang tidak kembali,1
989697076,ketika diterima bocor.. parfum tinggal sedikit :(,1
989697076,Pengiriman Sangat Lambat.......,1
989697076,brg ga sesuai deskripsi..hrusnya eu the tolilette iya..kemasan botolnya jg beda dri gambar..wangi khas Zwitsal ga ada...,1
989697076,Baunya aneh,1
989697076,,1
989697076,,1
611592417,paketnya kurang rapi; jadi ada brg yg bocor. ditanya kekurirnya bilang nya dari sononya,2
611592417,packingnya asal kebungkus 1 pecah tumpah semua di bungkusannya ,2
611592417,Barang nya tidak pernah sampai kepada saya krn katanya rusak dalam pengiriman. Saya tidak tau apakah kerusakan krn kurirnya ato krn packagingnya kurang kokoh. Tp seller bertanggung jawab dan uang saya kembali 100%,2
611592417,Pengirimannya lamaaaa; harusnya diinfokan estimasi pemgirimannya dengan kurir toko butuh waktu berapa lama,2
611592417,Produk bagus; pelayanan pengiriman tidak bagus. Luamaa pol,2
611592417,Bintang 2; karena lama sekali pengiriman nya.  Apa karena covid; saya tidak tahu karena seller juga tidak komunikatif. Pertanyaan hanya dijawab sekenanya.  Soal produk biasa aja; produk umum,2
611592417,,2
611592417,,2
611592417,,2
725805942,pengiriman lama dan pas nyampe barangnya pada ancur,2
725805942,pengiriman agak lama; harga standart pasta gigi; walaupun mahal sedikit harga di tambah biaya ongkir. so far biasalah!!,2
725805942,maaf ya saya kasih BINTANG 2 Krn 1.yg Ukuran nya pas 38 ;bener warna abu-abu. ukurannya yg diminta sesuai ; Tapi modelnya tdk sesuai yg diminta. 2. modelnya sesuai warna hitam tapi ukurannya 38 yg Saya pesan&#39; masa sepatu nya kecil bener no.38 nya main di tempel saja nomor sepatuh 38 ;padahal srpatuhnyakecil kayak ukuran 35 ;/36. Maaf jadi kecewa saya.👎👎👎,2
725805942,pesan tgl 13; tgl 17 sore barang baru sampai.  kapok.,2
725805942,beli 3 Pepsodent yang satu pecah padahal packingnya rapi dus ga ada yang penyok,2
725805942,Memang iklan ny diskon. Tadi di banding toko lain; sebenarnya di toko ini lebih mahal ,2
725805942,Saya baru cek; salah satu produk lemnya terbuka .. Tolong diperhatikan dgn teliti sblm brg dikirim ,2
611592417,paketnya kurang rapi; jadi ada brg yg bocor. ditanya kekurirnya bilang nya dari sononya,2
611592417,packingnya asal kebungkus 1 pecah tumpah semua di bungkusannya ,2
611592417,Barang nya tidak pernah sampai kepada saya krn katanya rusak dalam pengiriman. Saya tidak tau apakah kerusakan krn kurirnya ato krn packagingnya kurang kokoh. Tp seller bertanggung jawab dan uang saya kembali 100%,2
611592417,Pengirimannya lamaaaa; harusnya diinfokan estimasi pemgirimannya dengan kurir toko butuh waktu berapa lama,2
611592417,Produk bagus; pelayanan pengiriman tidak bagus. Luamaa pol,2
611592417,Bintang 2; karena lama sekali pengiriman nya.  Apa karena covid; saya tidak tahu karena seller juga tidak komunikatif. Pertanyaan hanya dijawab sekenanya.  Soal produk biasa aja; produk umum,2
611592417,,2
611592417,,2
611592417,,2
737576370,di nama produk tertera 900ml; namun kok di produk yg datang hanya 850ml yah?  kalau ada perubahan produk seharusnya sudah di edit di keterangan nama produk.,2
737576370,ukuran kemasan 850Ml tidak sesuai dgn deskripsi dan foto produk yg 900Ml; entah mank kenyataannya begitu atau kesalahan cetak kemasan,2
737576370,Yg dikirim ukuran 850ml bukan 900ml..kecewa sy...,2
737576370,SAMPAI JAM 9 MALAMMMMM ! TOLONG NEXT SAMDAY ORG PUNYA JGN SIANG2 DIKIRIMNYA,2
737576370,Proses pengiriman terlalu lama. ,2
737576370,Kurang teliti dalam mengirim produk sehingga barang yg kami pesan kurang  ,2
737576370,,2
989697076,ttpnya kurang rapat. pada bocor..,2
989697076,Saya senang sekali paketnya wangi. Sudah berekspetasi bahwa kualitas parfum pasti mumpuni.  Ehhh ternyata karena tumpah. Dari dua botol yg selamat hanya satu.  Seperti dapat dilihat digambar; parfum yg tumpah sudah berkurang milliliter nya. Ada kebocoran pada tutup yg tumpah.  Berniat oder lagi padahal :) tolong kasih tutupnya yang sama; dari warna saja sudah beda hmmmm....,2
989697076,Dari 4 botol ada 1 botol yg isinya hanya setengah disebabkan botol nya bocor. ,2
989697076,packing nya kurang rapih berantakan. tolong di perhatikan lagi kalau packing. terimakasih 🙏 tapi barang ok lah sesuai.,2
989697076,Botol yang satunya bocor;sudah ajukan komplain tapi ongkir balik di tanggung pembeli kalo gini kan merugikan pembeli;pdhl sudah ada vidio unboxing kecewa saya  ,2
989697076,kecewa; pesan 2 botol ternyata yg 1 botol isi nya tumpah di dlm kemasannya,2
989697076,1 botolnya tutup tidak rapat jadi tumpah ampir stengah botol,2
989697076,1 botol bocor sampai habis 50% krn tutup tdk rapat. hrsnya ada segel plastik; entah ditutup nya atau di dus nya.,2
989697076,kurang suka wanginya,2
989697076,isinya bocor yg 1; tinggal setengah,2
737576641,di gambarnya 900ml...tapi deskripsinya 850 ml,2
737576641,judulnya twin pack 900ml tp yang di kirim 850ml...parah padahal official store loh... kapok lah mending beli si toko biasa harga tanpa diskon beda tipis,2
737576641,ada yg rembes 😢,2
737576641,mengenai pengiriman barang pesanan custamer; terlalu lama sampai nya. tolong diperbaiki sistem pengirimannya.,2
737576641,pengirimannya lama,2
737576641,pengirimannya lama,2
737576641,Baru terima barangnya tapi packingannya ternyata terlihat sdh rusak dan tulisan sbgn hilang/sobek sepertinya sdh di buka ,2
737576641,Order tgl 1 baru saya terima tgl  7 padahal pesennya 2 paket dgn SKU yg sama. Monitor via fitur lacak hampir 3 hari statusnya &#34;on destibation to buyer&#34;. Packingnya agak rembes cairan sabunnya,2
737576641,Ternyata di swalayan lebih murah,2
737576641,lama banget pengiriman pake anteraja 🙄🙄🙄 paraaaaah,2
725805942,pengiriman lama dan pas nyampe barangnya pada ancur,2
725805942,pengiriman agak lama; harga standart pasta gigi; walaupun mahal sedikit harga di tambah biaya ongkir. so far biasalah!!,2
725805942,maaf ya saya kasih BINTANG 2 Krn 1.yg Ukuran nya pas 38 ;bener warna abu-abu. ukurannya yg diminta sesuai ; Tapi modelnya tdk sesuai yg diminta. 2. modelnya sesuai warna hitam tapi ukurannya 38 yg Saya pesan&#39; masa sepatu nya kecil bener no.38 nya main di tempel saja nomor sepatuh 38 ;padahal srpatuhnyakecil kayak ukuran 35 ;/36. Maaf jadi kecewa saya.👎👎👎,2
725805942,pesan tgl 13; tgl 17 sore barang baru sampai.  kapok.,2
725805942,beli 3 Pepsodent yang satu pecah padahal packingnya rapi dus ga ada yang penyok,2
725805942,Memang iklan ny diskon. Tadi di banding toko lain; sebenarnya di toko ini lebih mahal ,2
725805942,Saya baru cek; salah satu produk lemnya terbuka .. Tolong diperhatikan dgn teliti sblm brg dikirim ,2
737576370,di nama produk tertera 900ml; namun kok di produk yg datang hanya 850ml yah?  kalau ada perubahan produk seharusnya sudah di edit di keterangan nama produk.,2
737576370,ukuran kemasan 850Ml tidak sesuai dgn deskripsi dan foto produk yg 900Ml; entah mank kenyataannya begitu atau kesalahan cetak kemasan,2
737576370,Yg dikirim ukuran 850ml bukan 900ml..kecewa sy...,2
737576370,SAMPAI JAM 9 MALAMMMMM ! TOLONG NEXT SAMDAY ORG PUNYA JGN SIANG2 DIKIRIMNYA,2
737576370,Proses pengiriman terlalu lama. ,2
737576370,Kurang teliti dalam mengirim produk sehingga barang yg kami pesan kurang  ,2
737576370,,2
989697076,ttpnya kurang rapat. pada bocor..,2
989697076,Saya senang sekali paketnya wangi. Sudah berekspetasi bahwa kualitas parfum pasti mumpuni.  Ehhh ternyata karena tumpah. Dari dua botol yg selamat hanya satu.  Seperti dapat dilihat digambar; parfum yg tumpah sudah berkurang milliliter nya. Ada kebocoran pada tutup yg tumpah.  Berniat oder lagi padahal :) tolong kasih tutupnya yang sama; dari warna saja sudah beda hmmmm....,2
989697076,Dari 4 botol ada 1 botol yg isinya hanya setengah disebabkan botol nya bocor. ,2
989697076,packing nya kurang rapih berantakan. tolong di perhatikan lagi kalau packing. terimakasih 🙏 tapi barang ok lah sesuai.,2
989697076,Botol yang satunya bocor;sudah ajukan komplain tapi ongkir balik di tanggung pembeli kalo gini kan merugikan pembeli;pdhl sudah ada vidio unboxing kecewa saya  ,2
989697076,kecewa; pesan 2 botol ternyata yg 1 botol isi nya tumpah di dlm kemasannya,2
989697076,1 botolnya tutup tidak rapat jadi tumpah ampir stengah botol,2
989697076,1 botol bocor sampai habis 50% krn tutup tdk rapat. hrsnya ada segel plastik; entah ditutup nya atau di dus nya.,2
989697076,kurang suka wanginya,2
989697076,isinya bocor yg 1; tinggal setengah,2
737576641,di gambarnya 900ml...tapi deskripsinya 850 ml,2
737576641,judulnya twin pack 900ml tp yang di kirim 850ml...parah padahal official store loh... kapok lah mending beli si toko biasa harga tanpa diskon beda tipis,2
737576641,ada yg rembes 😢,2
737576641,mengenai pengiriman barang pesanan custamer; terlalu lama sampai nya. tolong diperbaiki sistem pengirimannya.,2
737576641,pengirimannya lama,2
737576641,pengirimannya lama,2
737576641,Baru terima barangnya tapi packingannya ternyata terlihat sdh rusak dan tulisan sbgn hilang/sobek sepertinya sdh di buka ,2
737576641,Order tgl 1 baru saya terima tgl  7 padahal pesennya 2 paket dgn SKU yg sama. Monitor via fitur lacak hampir 3 hari statusnya &#34;on destibation to buyer&#34;. Packingnya agak rembes cairan sabunnya,2
737576641,Ternyata di swalayan lebih murah,2
737576641,lama banget pengiriman pake anteraja 🙄🙄🙄 paraaaaah,2
611592417,Pengiriman sangat lama. Begitu di chat baru sampai barangnya.,3
611592417,Lama dan lama sampai brg nya pesan tgl 25 april sampai tgl 3.mei. kl toko spt itu lama2 akan sepi ,3
611592417,Packaging ada yg pecah 1 bh,3
611592417,pengiriman lamaaaaa,3
611592417,sunlightnya 1 bocor,3
611592417,kirim pake kurir toko lama banget nyampenya; order tgl 29 Nov nyampenya tgl 3 Des.  dikirim pake kardus; bubble aman.  ,3
611592417,produk sesuai deskripsi tapi proses pengiriman lambat,3
611592417,Barangnya kurang 1,3
611592417,pengiriman setaun,3
611592417,Astagah lamanya pengirimannya. ,3
737576641,Pengiriman nya laaammmmaaa banget ,2
737576641,Lamaaa banget sampainya ,2
737576641,,2
725805942,prosesnya kelamaan;pesannya supaya cepat dalam poses jd bisa sampai sesuai estimasi,3
725805942,Proses lama; dipesan tgl 17 baru dikirim tgl 21,3
725805942,update pengiriman agak kacau dan mengganggu,3
725805942,mantap sesuai diskripsi;mksih buat seller nya;dan tokep,3
725805942,yang datang ukuran nya tidak sesuai,3
725805942,Klo krm odol pasta gigi... Jgn krm yg kotaknya terbuka.. Gak tau ini baru apa sdh lama..,3
725805942,barang smp nya lama,3
725805942,proses dan pengiriman terlalu lama,3
725805942,barang udah sampai; tapi sampainya lama,3
725805942,belanja sih hrga ok. cuma pas pickup expedisi nya lama. dari expedisi nya sih ga lama sampe rumah nya. ,3
611592417,Pengiriman sangat lama. Begitu di chat baru sampai barangnya.,3
611592417,Lama dan lama sampai brg nya pesan tgl 25 april sampai tgl 3.mei. kl toko spt itu lama2 akan sepi ,3
611592417,Packaging ada yg pecah 1 bh,3
611592417,pengiriman lamaaaaa,3
611592417,sunlightnya 1 bocor,3
611592417,kirim pake kurir toko lama banget nyampenya; order tgl 29 Nov nyampenya tgl 3 Des.  dikirim pake kardus; bubble aman.  ,3
611592417,produk sesuai deskripsi tapi proses pengiriman lambat,3
611592417,Barangnya kurang 1,3
611592417,pengiriman setaun,3
611592417,Astagah lamanya pengirimannya. ,3
989697076,Udah pake ongkir; perngirimannya lama; pas udah sampe paketannya hancur; ada barang yg entah hilang atau jatoh gatau.. sudah claim tapi prosesnya lama krn ditolak penjual dll sampe &gt;2 mingguan baru kelar. Gak ngerti sih kenapa bisa kyk gini padahal official store,2
989697076,paking sebetulnya aman; pakai dus dalamnya bubblewrap tebel; tapiiii bgn tutup botol ga disegel or setidaknya diselotip; alhasil tumpah2; dusnya aja sampe demek dan rusak; isi berkurang 1/4; ; tutupnya kendor,2
989697076,Packaging tidak rapat. Tutup parfum dalam keadaan setengah terbuka (tidak kencang) sehingga sebagian isi parfum tumpah dan semua dus kemasan basah. Harap diperbaiki untuk packingnya. ,2
989697076,Barang original tetapi KEMASAN BOCOR sangat disayangkan saat packing hrsnya lebih diperhatikan.,2
989697076,,2
989697076,,2
989697076,,2
989697076,,2
989697076,,2
989697076,,2
737576370,dicari expayed nya knp tidak ada ya,3
737576370,sebel. official tp lbh mhl hrg ny. jl mhl trs d diskon. stlh diskon pun. toko2 non official tetap lbh murah. k tipu bgt .,3
737576370,sy pesan yg 900 ml tp yg datang 850 ml,3
737576370,packing aman; ternyata ada yg harganya lebih murah di lapak sebelah,3
737576370,paket tidak pernah sampai krn hilang.,3
737576370,Deskripsi tidak sesuai. Isi nya hanya 850ml / pouch,3
737576370,Pengiriman lama,3
737576370,bintang 3 lumayan artinya; karena emang lumayan lama ,3
737576370,Ada yg bocor,3
737576370,Beli ponds men sama lifebuoy; lifebuoy nyaya bocor 🤦🏻‍♂️,3
725805942,prosesnya kelamaan;pesannya supaya cepat dalam poses jd bisa sampai sesuai estimasi,3
725805942,Proses lama; dipesan tgl 17 baru dikirim tgl 21,3
725805942,update pengiriman agak kacau dan mengganggu,3
725805942,mantap sesuai diskripsi;mksih buat seller nya;dan tokep,3
725805942,yang datang ukuran nya tidak sesuai,3
725805942,Klo krm odol pasta gigi... Jgn krm yg kotaknya terbuka.. Gak tau ini baru apa sdh lama..,3
725805942,barang smp nya lama,3
725805942,proses dan pengiriman terlalu lama,3
725805942,barang udah sampai; tapi sampainya lama,3
725805942,belanja sih hrga ok. cuma pas pickup expedisi nya lama. dari expedisi nya sih ga lama sampe rumah nya. ,3
737576370,dicari expayed nya knp tidak ada ya,3
737576370,sebel. official tp lbh mhl hrg ny. jl mhl trs d diskon. stlh diskon pun. toko2 non official tetap lbh murah. k tipu bgt .,3
737576370,sy pesan yg 900 ml tp yg datang 850 ml,3
737576370,packing aman; ternyata ada yg harganya lebih murah di lapak sebelah,3
737576370,paket tidak pernah sampai krn hilang.,3
737576370,Deskripsi tidak sesuai. Isi nya hanya 850ml / pouch,3
737576370,Pengiriman lama,3
737576370,bintang 3 lumayan artinya; karena emang lumayan lama ,3
737576370,Ada yg bocor,3
737576370,Beli ponds men sama lifebuoy; lifebuoy nyaya bocor 🤦🏻‍♂️,3
737576641,1pcs sabun nya ada yg bocor,3
737576641,entah kenapa slimey di bungkus sabunnya mungkin saat pengiriman.,3
737576641,salah kirim produk... tapi proses klaim lancar namun jadi nambah kerjaan dan waktu untuk kirim kembali yg tadinya mau hemat waktu dan biaya...next perbaiki QC sebelum kirim barang,3
737576641,baru kali ini; kemasan ada yg bocor/tumpah.  padahal packing spt biasa; cukup aman. mungkin dr pihak ekspedisi/kurir yg kurang hati2.  Sdh sering &amp; rutin transaksi produk ini; baru kali ini ada yg bocor/pecah.  btw; seller sih tetap recommended. kurir/ekspedisi yg hrs lbh hati2,3
737576641,kok dikirimnya yg ini bukan sesuai promo 900 x 2 knp 450 x 2 😪,3
737576641,pengiriman lama sekali,3
737576641,Terimakasih produk nya telah sampai dalam keadaan baik dan dapet bonus. Tapi kecepatan masih perlu ditingkatkan. Terimakasih,3
737576641,Kurir AnterAja lamaaaaaa…. Barang biasa paling cuma 2 hari sdh sampai ke tangan ini bisa2nya sampe 4 hari.,3
